단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
우물골2단지두산위브(245~255동)BL2-6,84,매매,81,97600,서울특별시 은평구 진관동,202506,개인
우방,59,매매,353,49550,서울특별시 노원구 하계동,202506,개인
우방,60,매매,705,98000,서울특별시 성동구 성수동1가,202506,개인
우방,84,매매,1011,59750,서울특별시 금천구 시흥동,202506,개인
우방,84,매매,1016,55500,서울특별시 성북구 정릉동,202506,개인
우방,84,매매,353,65000,서울특별시 노원구 하계동,202506,개인
우방,84,매매,642-46,66900,서울특별시 구로구 구로동,202506,개인
우방,84,매매,705,112500,서울특별시 성동구 성수동1가,202506,개인
우방리버파크,84,매매,793,156000,서울특별시 광진구 자양동,202506,개인
우방아파트,60,매매,108,61000,서울특별시 노원구 공릉동,202506,개인
우방아파트,79,매매,576,87000,서울특별시 송파구 마천동,202506,개인
우방아파트,84,매매,108,70186,서울특별시 노원구 공릉동,202506,개인
우성,43,매매,96-1,103500,서울특별시 송파구 가락동,202506,개인
우성,47,매매,630-3,60400,서울특별시 강서구 등촌동,202506,개인
우성,48,매매,245-64,30000,서울특별시 중랑구 묵동,202506,개인
우성,51,매매,19-1,74000,서울특별시 강동구 천호동,202506,개인
우성,58,매매,96-1,118000,서울특별시 송파구 가락동,202506,개인
우성,59,매매,323,105000,서울특별시 동작구 노량진동,202506,개인
우성,64,매매,19-1,86000,서울특별시 강동구 천호동,202506,개인
우성,66,매매,630-3,65667,서울특별시 강서구 등촌동,202506,개인
우성,67,매매,630-3,68000,서울특별시 강서구 등촌동,202506,개인
우성,68,매매,82,129750,서울특별시 마포구 도화동,202506,개인
우성,79,매매,82,142188,서울특별시 마포구 도화동,202506,개인
우성,80,매매,694-1,54500,서울특별시 은평구 응암동,202506,개인
우성,84,매매,154-2,167250,서울특별시 서초구 양재동,202506,개인
우성,84,매매,19-1,91846,서울특별시 강동구 천호동,202506,개인
우성,84,매매,200,145667,서울특별시 양천구 목동,202506,개인
우성,84,매매,270,103500,서울특별시 노원구 하계동,202506,개인
우성,84,매매,323,128500,서울특별시 동작구 노량진동,202506,개인
우성,84,매매,716,114500,서울특별시 성동구 성수동1가,202506,개인
우성,109,매매,96-1,159500,서울특별시 송파구 가락동,202506,개인
우성,115,매매,694-1,65000,서울특별시 은평구 응암동,202506,개인
우성,124,매매,323,117000,서울특별시 동작구 노량진동,202506,개인
우성,127,매매,270,122667,서울특별시 노원구 하계동,202506,개인
우성,128,매매,82,161000,서울특별시 마포구 도화동,202506,개인
우성,141,매매,82,175250,서울특별시 마포구 도화동,202506,개인
우성(1058),59,매매,1058,53350,서울특별시 구로구 구로동,202506,개인
우성(23),51,매매,23,75500,서울특별시 구로구 구로동,202506,개인
우성(23),84,매매,23,96000,서울특별시 구로구 구로동,202506,개인
우성(353-27),82,매매,353-27,49500,서울특별시 강서구 화곡동,202506,개인
"우성,현대아파트",58,매매,76-55,49500,서울특별시 구로구 고척동,202506,개인
"우성,현대아파트",68,매매,76-55,56667,서울특별시 구로구 고척동,202506,개인
"우성,현대아파트",79,매매,76-55,64000,서울특별시 구로구 고척동,202506,개인
우성1,49,매매,365,75975,서울특별시 영등포구 신길동,202506,개인
우성1,51,매매,579,99867,서울특별시 광진구 자양동,202506,개인
우성1,52,매매,696,59675,서울특별시 영등포구 대림동,202506,개인
우성1,59,매매,579,109825,서울특별시 광진구 자양동,202506,개인
우성1,64,매매,365,87125,서울특별시 영등포구 신길동,202506,개인
우성1,73,매매,312-17,89000,서울특별시 구로구 신도림동,202506,개인
우성1,79,매매,579,134500,서울특별시 광진구 자양동,202506,개인
우성1,83,매매,365,103500,서울특별시 영등포구 신길동,202506,개인
우성1,83,매매,696,85500,서울특별시 영등포구 대림동,202506,개인
우성1,84,매매,312-17,94667,서울특별시 구로구 신도림동,202506,개인
우성1차,84,매매,565,113350,서울특별시 동작구 신대방동,202506,개인
우성1차,127,매매,565,136000,서울특별시 동작구 신대방동,202506,개인
우성2,51,매매,520-2,96000,서울특별시 광진구 자양동,202506,개인
우성2,64,매매,520-2,75500,서울특별시 광진구 자양동,202506,개인
우성2,80,매매,520-2,130000,서울특별시 광진구 자양동,202506,개인
우성2,84,매매,4518,120000,서울특별시 영등포구 신길동,202506,개인
우성2,84,매매,639,93875,서울특별시 구로구 신도림동,202506,개인
우성2차,59,매매,565-21,70125,서울특별시 동작구 신대방동,202506,개인
우성3,51,매매,516,117333,서울특별시 광진구 자양동,202506,개인
우성3,53,매매,4656,75000,서울특별시 영등포구 신길동,202506,개인
우성3,64,매매,4656,83000,서울특별시 영등포구 신길동,202506,개인
우성3,72,매매,516,130000,서울특별시 광진구 자양동,202506,개인
우성3,83,매매,4656,93000,서울특별시 영등포구 신길동,202506,개인
우성3,84,매매,516,155333,서울특별시 광진구 자양동,202506,개인
우성3,84,매매,637,96760,서울특별시 구로구 신도림동,202506,개인
우성4,84,매매,102-8,95000,서울특별시 영등포구 신길동,202506,개인
우성4,84,매매,578,85000,서울특별시 광진구 자양동,202506,개인
우성4차,81,매매,320,199000,서울특별시 송파구 잠실동,202506,개인
우성4차,95,매매,320,213500,서울특별시 송파구 잠실동,202506,개인
우성5,59,매매,638,73000,서울특별시 구로구 신도림동,202506,개인
우성5,84,매매,4933,81817,서울특별시 영등포구 신길동,202506,개인
우성7,83,매매,615,290000,서울특별시 강남구 일원동,202506,개인
우성7,84,매매,615,300000,서울특별시 강남구 일원동,202506,개인
우성8,78,매매,179,240000,서울특별시 강남구 개포동,202506,개인
우성8,79,매매,179,257000,서울특별시 강남구 개포동,202506,개인
우성KBS(113동),84,매매,160-2,152333,서울특별시 서초구 양재동,202506,개인
우성그린,59,매매,989-1,57325,서울특별시 동대문구 답십리동,202506,개인
우성그린,84,매매,989-1,65300,서울특별시 동대문구 답십리동,202506,개인
우성아파트,80,매매,101-1,260000,서울특별시 송파구 잠실동,202506,개인
우성아파트,96,매매,101-1,293500,서울특별시 송파구 잠실동,202506,개인
우성아파트1,84,매매,507,55000,서울특별시 도봉구 방학동,202506,개인
우성아파트2,84,매매,508,53800,서울특별시 도봉구 방학동,202506,개인
우성캐릭터199,164,매매,467-24,325000,서울특별시 강남구 도곡동,202506,개인
우성캐릭터빌,161,매매,467-18,228000,서울특별시 강남구 도곡동,202506,개인
우성캐릭터빌,167,매매,467-18,230000,서울특별시 강남구 도곡동,202506,개인
우암쎈스뷰아파트,84,매매,713-12,54000,서울특별시 도봉구 방학동,202506,개인
우원그린빌,84,매매,110-9,51800,서울특별시 구로구 구로동,202506,개인
우장산롯데캐슬,85,매매,1145,108667,서울특별시 강서구 화곡동,202506,법인
우장산롯데캐슬,117,매매,1145,118000,서울특별시 강서구 화곡동,202506,개인
우장산롯데캐슬,134,매매,1145,130000,서울특별시 강서구 화곡동,202506,개인
우장산롯데캐슬,177,매매,1145,136750,서울특별시 강서구 화곡동,202506,개인
우장산숲아이파크,59,매매,1173,112000,서울특별시 강서구 화곡동,202506,개인
우장산숲아이파크,74,매매,1173,115000,서울특별시 강서구 화곡동,202506,개인
"우장산아이파크,이편한세상",59,매매,1159,113500,서울특별시 강서구 화곡동,202506,개인
"우장산아이파크,이편한세상",84,매매,1159,131016,서울특별시 강서구 화곡동,202506,개인
"우장산아이파크,이편한세상",101,매매,1159,142000,서울특별시 강서구 화곡동,202506,개인
"우장산아이파크,이편한세상",114,매매,1159,147000,서울특별시 강서구 화곡동,202506,개인
우장산에스케이뷰,84,매매,1158,86000,서울특별시 강서구 화곡동,202506,개인
우장산휴먼빌,84,매매,1156,69000,서울특별시 강서구 화곡동,202506,개인
우장산힐스테이트,59,매매,657,117412,서울특별시 강서구 내발산동,202506,개인
우장산힐스테이트,84,매매,657,139000,서울특별시 강서구 내발산동,202506,개인
우장산힐스테이트,101,매매,657,155000,서울특별시 강서구 내발산동,202506,개인
우정,84,매매,505,107000,서울특별시 동작구 대방동,202506,개인
우정에쉐르,59,매매,1033,54000,서울특별시 성북구 정릉동,202506,개인
우정에쉐르,72,매매,1355-24,99000,서울특별시 서초구 서초동,202506,개인
우정에쉐르,77,매매,1355-24,126000,서울특별시 서초구 서초동,202506,개인
우정에쉐르(102동),61,매매,163-14,54400,서울특별시 강동구 천호동,202506,개인
우정하이비전,84,매매,1721,50000,서울특별시 관악구 신림동,202506,개인
우창,62,매매,4501,97400,서울특별시 영등포구 신길동,202506,개인
우창,66,매매,4501,110000,서울특별시 영등포구 신길동,202506,개인
우창,109,매매,164,130625,서울특별시 송파구 오금동,202506,개인
울트라월드컵(참누리),84,매매,398,117057,서울특별시 마포구 중동,202506,개인
워커힐,162,매매,145-8,278000,서울특별시 광진구 광장동,202506,개인
워커힐,166,매매,145-8,300000,서울특별시 광진구 광장동,202506,개인
워커힐,226,매매,145-8,365000,서울특별시 광진구 광장동,202506,개인
워커힐푸르지오,69,매매,148-4,108000,서울특별시 광진구 광장동,202506,개인
워커힐현대빌,133,매매,105,89000,서울특별시 광진구 광장동,202506,개인
원다빌2,83,매매,592,65500,서울특별시 강동구 성내동,202506,개인
원당,71,매매,650-1,41000,서울특별시 강서구 내발산동,202506,개인
월계센트럴아이파크,59,매매,951,88200,서울특별시 노원구 월계동,202506,개인
월계센트럴아이파크,84,매매,951,104000,서울특별시 노원구 월계동,202506,개인
월계역신도브래뉴,59,매매,942,59000,서울특별시 노원구 월계동,202506,개인
월계역신도브래뉴,84,매매,942,66600,서울특별시 노원구 월계동,202506,개인
월계흥화브라운빌,84,매매,939,63000,서울특별시 노원구 월계동,202506,개인
월곡갑을명가,66,매매,227,68500,서울특별시 성북구 하월곡동,202506,개인
월곡두산위브,59,매매,222,72967,서울특별시 성북구 하월곡동,202506,개인
월곡두산위브,84,매매,222,84083,서울특별시 성북구 하월곡동,202506,개인
월곡두산위브,114,매매,222,91000,서울특별시 성북구 하월곡동,202506,개인
월곡래미안루나밸리,59,매매,226,85175,서울특별시 성북구 하월곡동,202506,개인
월곡래미안루나밸리,84,매매,226,96250,서울특별시 성북구 하월곡동,202506,개인
월드,84,매매,1262,65000,서울특별시 구로구 구로동,202506,개인
월드,97,매매,493-158,48000,서울특별시 중랑구 신내동,202506,개인
월드메르디앙,59,매매,19,85000,서울특별시 영등포구 양평동3가,202506,개인
월드메르디앙,59,매매,711,73000,서울특별시 강서구 등촌동,202506,개인
월드메르디앙,84,매매,711,88000,서울특별시 강서구 등촌동,202506,개인
월드메르디앙2,72,매매,948,60000,서울특별시 양천구 목동,202506,개인
월드메르디앙2,84,매매,948,113000,서울특별시 양천구 목동,202506,개인
"월드메르디앙201동,202동",84,매매,879,78000,서울특별시 강서구 방화동,202506,개인
월드컵아이파크(667),84,매매,667,107333,서울특별시 마포구 성산동,202506,개인
월드컵현대,59,매매,371-1,75000,서울특별시 서대문구 북가좌동,202506,개인
웰빙,84,매매,522-16,40000,서울특별시 은평구 갈현동,202506,개인
위너빌(Winnervill),29,매매,1200,37000,서울특별시 중구 황학동,202506,개인
위너스힐(111-89),52,매매,111-89,60000,서울특별시 광진구 화양동,202506,개인
위너스힐(111-89),58,매매,111-89,67500,서울특별시 광진구 화양동,202506,개인
위더스하임,23,매매,142-1,27900,서울특별시 중구 흥인동,202506,개인
위례24단지(꿈에그린),51,매매,901,106833,서울특별시 송파구 장지동,202506,개인
위례24단지(꿈에그린),54,매매,901,111800,서울특별시 송파구 장지동,202506,개인
위례24단지(꿈에그린),59,매매,901,134214,서울특별시 송파구 장지동,202506,개인
위례24단지(꿈에그린),84,매매,901,161000,서울특별시 송파구 장지동,202506,개인
위례2차아이파크,90,매매,884,161500,서울특별시 송파구 장지동,202506,개인
위례2차아이파크,108,매매,884,185000,서울특별시 송파구 장지동,202506,개인
위례2차아이파크,115,매매,884,180000,서울특별시 송파구 장지동,202506,개인
위례신도시송파푸르지오,108,매매,878,182750,서울특별시 송파구 장지동,202506,개인
위례아이파크,100,매매,894,179000,서울특별시 송파구 장지동,202506,개인
위산엘리시움,54,매매,17-17,49000,서울특별시 은평구 역촌동,202506,개인
위산엘리시움,56,매매,17-28,51500,서울특별시 은평구 역촌동,202506,개인
위산일리온시티,26,매매,110-1,18000,서울특별시 은평구 응암동,202506,개인
유덕휴먼빌,76,매매,353-40,62800,서울특별시 강동구 길동,202506,개인
유림,66,매매,770-1,70000,서울특별시 광진구 자양동,202506,개인
유성,49,매매,23-44,24500,서울특별시 은평구 신사동,202506,개인
유원,54,매매,22,43200,서울특별시 서대문구 홍은동,202506,개인
유원강변,59,매매,482,115300,서울특별시 동작구 본동,202506,개인
유원강변,84,매매,482,144500,서울특별시 동작구 본동,202506,개인
유원문래,84,매매,11-1,85000,서울특별시 영등포구 문래동6가,202506,개인
유원서초,84,매매,1687,230000,서울특별시 서초구 서초동,202506,개인
유원제일2차,84,매매,7-2,161250,서울특별시 영등포구 당산동5가,202506,개인
유원제일2차,123,매매,7-2,185000,서울특별시 영등포구 당산동5가,202506,개인
유원제일2차,145,매매,7-2,198000,서울특별시 영등포구 당산동5가,202506,개인
유원하나,72,매매,454,56500,서울특별시 서대문구 홍제동,202506,개인
유원하나,82,매매,454,58000,서울특별시 서대문구 홍제동,202506,개인
은마,84,매매,316,392333,서울특별시 강남구 대치동,202506,개인
은빛1단지,39,매매,1255,33650,서울특별시 노원구 상계동,202506,개인
은빛1단지,49,매매,1255,41750,서울특별시 노원구 상계동,202506,개인
은빛1단지,59,매매,1255,53000,서울특별시 노원구 상계동,202506,개인
은빛2단지,39,매매,1256,33500,서울특별시 노원구 상계동,202506,개인
은빛2단지,49,매매,1256,45000,서울특별시 노원구 상계동,202506,개인
은빛2단지,59,매매,1256,52250,서울특별시 노원구 상계동,202506,개인
은창,73,매매,1143,45000,서울특별시 강서구 화곡동,202506,개인
은천2단지아파트,59,매매,1707-1,69000,서울특별시 관악구 봉천동,202506,개인
은평뉴타운 제각말 푸르지오(5-1단지),84,매매,154,81250,서울특별시 은평구 진관동,202506,개인
은평뉴타운 제각말 푸르지오(5-4단지),84,매매,92,84000,서울특별시 은평구 진관동,202506,개인
은평뉴타운기자촌11단지,59,매매,150,72500,서울특별시 은평구 진관동,202506,개인
은평뉴타운꿈에그린,59,매매,66,74500,서울특별시 은평구 진관동,202506,개인
은평뉴타운엘크루,59,매매,65,70500,서울특별시 은평구 진관동,202506,개인
은평서해그랑블,72,매매,548,67000,서울특별시 은평구 구산동,202506,개인
은평스카이뷰자이,84,매매,62,113500,서울특별시 은평구 진관동,202506,개인
은하,121,매매,52,290800,서울특별시 영등포구 여의도동,202506,개인
응암동금호,59,매매,739,58950,서울특별시 은평구 응암동,202506,개인
응암역효성해링턴플레이스,59,매매,372,75800,서울특별시 은평구 신사동,202506,개인
응암푸르지오,84,매매,176,75000,서울특별시 은평구 응암동,202506,개인
이너스101동,84,매매,688-5,52000,서울특별시 강서구 내발산동,202506,개인
이너스내안에,84,매매,1361,67000,서울특별시 강북구 미아동,202506,개인
이너스내안에201동,84,매매,245-1,82000,서울특별시 강서구 염창동,202506,개인
이너스삼성,71,매매,269,70000,서울특별시 영등포구 양평동1가,202506,개인
이문2차푸르지오,84,매매,427,73800,서울특별시 동대문구 이문동,202506,개인
이문삼성래미안아파트,84,매매,425,83500,서울특별시 동대문구 이문동,202506,개인
이문삼성래미안아파트,114,매매,425,95500,서울특별시 동대문구 이문동,202506,개인
이수교KCC스위첸,59,매매,332,102000,서울특별시 동작구 동작동,202506,개인
이수교KCC스위첸,84,매매,332,130450,서울특별시 동작구 동작동,202506,개인
이수교KCC스위첸,120,매매,332,140000,서울특별시 동작구 동작동,202506,개인
이수교신동아아파트,53,매매,329,74500,서울특별시 동작구 동작동,202506,개인
이수교신동아아파트,56,매매,329,71000,서울특별시 동작구 동작동,202506,개인
이수브라운스톤,84,매매,252,86000,서울특별시 동대문구 제기동,202506,개인
이수브라운스톤돈암,59,매매,636,77833,서울특별시 성북구 돈암동,202506,개인
이수브라운스톤돈암,84,매매,636,88000,서울특별시 성북구 돈암동,202506,개인
이수브라운스톤상도(527-0),59,매매,527,130000,서울특별시 동작구 상도동,202506,개인
이수브라운스톤상도(527-0),84,매매,527,137980,서울특별시 동작구 상도동,202506,개인
이수역리가,84,매매,1157,148500,서울특별시 동작구 사당동,202506,개인
이수자이,92,매매,147-29,147800,서울특별시 동작구 사당동,202506,개인
이수푸르지오더프레티움,51,매매,1161,138000,서울특별시 동작구 사당동,202506,개인
이수푸르지오더프레티움,59,매매,1161,164000,서울특별시 동작구 사당동,202506,개인
이수푸르지오더프레티움,84,매매,1161,198900,서울특별시 동작구 사당동,202506,개인
이수힐스테이트,59,매매,333,154750,서울특별시 동작구 동작동,202506,개인
이수힐스테이트,84,매매,333,190000,서울특별시 동작구 동작동,202506,개인
이수힐스테이트,108,매매,333,218250,서울특별시 동작구 동작동,202506,개인
이수힐스테이트,133,매매,333,230000,서울특별시 동작구 동작동,202506,개인
이스타팰리스,114,매매,1007-11,114000,서울특별시 양천구 신정동,202506,개인
이안용산1차(102동),79,매매,7-6,112000,서울특별시 용산구 문배동,202506,개인
이안용산3차,63,매매,40-39,98000,서울특별시 용산구 문배동,202506,개인
이안용산3차,84,매매,40-39,129500,서울특별시 용산구 문배동,202506,개인
이안용산프리미어,84,매매,3-3,135000,서울특별시 용산구 문배동,202506,개인
이좋은집,36,매매,46-1,23000,서울특별시 구로구 오류동,202506,개인
이촌동삼성리버스위트,110,매매,426,300000,서울특별시 용산구 이촌동,202506,개인
이촌코오롱(A),59,매매,412,180000,서울특별시 용산구 이촌동,202506,개인
이촌코오롱(B),59,매매,414,187333,서울특별시 용산구 이촌동,202506,개인
이트리움송파(281-4),63,매매,281-4,64075,서울특별시 송파구 풍납동,202506,법인
이튼타워리버2차,84,매매,507-6,148000,서울특별시 광진구 자양동,202506,개인
이튼타워리버3차,84,매매,855,162650,서울특별시 광진구 자양동,202506,개인
이튼타워리버3차,122,매매,855,203000,서울특별시 광진구 자양동,202506,개인
이튼타워리버5차,84,매매,856,170000,서울특별시 광진구 자양동,202506,개인
이튼타워리버5차,122,매매,856,205000,서울특별시 광진구 자양동,202506,개인
이튼타워리버5차,159,매매,856,260000,서울특별시 광진구 자양동,202506,개인
이펜하우스1단지,114,매매,1321,100000,서울특별시 양천구 신정동,202506,개인
이펜하우스2단지,84,매매,1322,75500,서울특별시 양천구 신정동,202506,개인
이펜하우스4단지,84,매매,1317,78500,서울특별시 양천구 신정동,202506,개인
이편한세상강동에코포레,59,매매,477,117100,서울특별시 강동구 길동,202506,개인
이편한세상강동에코포레,84,매매,477,135000,서울특별시 강동구 길동,202506,개인
이편한세상금호파크힐스,59,매매,1823,173740,서울특별시 성동구 금호동1가,202506,개인
이편한세상금호파크힐스,84,매매,1823,205375,서울특별시 성동구 금호동1가,202506,개인
이편한세상금호파크힐스,116,매매,1823,240000,서울특별시 성동구 금호동1가,202506,개인
이편한세상마포리버파크,59,매매,508,196333,서울특별시 마포구 용강동,202506,개인
이편한세상보문,84,매매,230,93500,서울특별시 성북구 보문동3가,202506,개인
이편한세상청계센트럴포레,59,매매,795,128929,서울특별시 동대문구 용두동,202506,개인
이편한세상청계센트럴포레,74,매매,795,139750,서울특별시 동대문구 용두동,202506,개인
이편한세상청계센트럴포레,84,매매,795,149875,서울특별시 동대문구 용두동,202506,개인
이편한세상화랑대,59,매매,396,87500,서울특별시 중랑구 묵동,202506,개인
이편한세상화랑대,75,매매,396,91000,서울특별시 중랑구 묵동,202506,개인
이편한세상화랑대,84,매매,396,100733,서울특별시 중랑구 묵동,202506,개인
이편한세상화랑대,96,매매,396,121000,서울특별시 중랑구 묵동,202506,개인
이화우성,59,매매,1260,59000,서울특별시 구로구 구로동,202506,개인
이화우성,84,매매,1260,68500,서울특별시 구로구 구로동,202506,개인
인왕,56,매매,104-1,63063,서울특별시 서대문구 홍제동,202506,개인
인왕산2차아이파크,84,매매,88,122000,서울특별시 종로구 무악동,202506,개인
인왕산벽산,84,매매,465,75833,서울특별시 서대문구 홍제동,202506,개인
인왕산아이파크,59,매매,60,116000,서울특별시 종로구 무악동,202506,개인
인왕산아이파크,84,매매,60,133600,서울특별시 종로구 무악동,202506,개인
인왕산아이파크,114,매매,60,149567,서울특별시 종로구 무악동,202506,개인
인왕산현대,59,매매,460,74838,서울특별시 서대문구 홍제동,202506,개인
인왕산현대,84,매매,460,90375,서울특별시 서대문구 홍제동,202506,개인
인현상가/신성아파트,52,매매,192-30,44900,서울특별시 중구 인현동2가,202506,개인
일두(1021),57,매매,1021,49400,서울특별시 관악구 봉천동,202506,개인
일성빌라트,84,매매,145-5,70000,서울특별시 종로구 평창동,202506,개인
일성트루엘,59,매매,581,64000,서울특별시 동대문구 장안동,202506,개인
일성트루엘,84,매매,581,76000,서울특별시 동대문구 장안동,202506,개인
일성파크,59,매매,99,73000,서울특별시 광진구 군자동,202506,개인
일성파크,84,매매,99,87200,서울특별시 광진구 군자동,202506,개인
일신건영휴먼빌,84,매매,1496,98000,서울특별시 강서구 가양동,202506,개인
일신건영휴먼빌아파트,59,매매,524,67000,서울특별시 성북구 돈암동,202506,개인
일신건영휴먼빌아파트,84,매매,524,79333,서울특별시 성북구 돈암동,202506,개인
일신건영휴먼빌아파트,117,매매,524,89000,서울특별시 성북구 돈암동,202506,개인
임광,59,매매,738,73000,서울특별시 서대문구 연희동,202506,개인
임광,84,매매,1015,237000,서울특별시 서초구 방배동,202506,개인
임광,106,매매,694,92000,서울특별시 노원구 상계동,202506,개인
임광,122,매매,694,105000,서울특별시 노원구 상계동,202506,개인
자성,55,매매,1210-1,75000,서울특별시 양천구 신정동,202506,개인
자양10차현대홈타운,84,매매,792,154800,서울특별시 광진구 자양동,202506,개인
자양2현대,84,매매,761,141500,서울특별시 광진구 자양동,202506,개인
자양7차현대홈타운,59,매매,788,116000,서울특별시 광진구 자양동,202506,개인
자양7차현대홈타운,109,매매,788,166000,서울특별시 광진구 자양동,202506,개인
자양8차현대홈타운,80,매매,789,156650,서울특별시 광진구 자양동,202506,개인
자양9차현대홈타운,82,매매,790,150500,서울특별시 광진구 자양동,202506,개인
자양동명진센트라임,34,매매,219-11,40500,서울특별시 광진구 자양동,202506,개인
자양동현대,83,매매,645-5,126000,서울특별시 광진구 자양동,202506,개인
자양동현대,84,매매,645-5,128460,서울특별시 광진구 자양동,202506,개인
자양삼성,59,매매,787,109500,서울특별시 광진구 자양동,202506,개인
자양우성7,59,매매,783-1,112933,서울특별시 광진구 자양동,202506,개인
자양우성7,84,매매,783-1,147333,서울특별시 광진구 자양동,202506,개인
자양하늘채베르,59,매매,862,118000,서울특별시 광진구 자양동,202506,개인
자양현대5,59,매매,642,94500,서울특별시 광진구 자양동,202506,개인
자양현대5,76,매매,642,128000,서울특별시 광진구 자양동,202506,개인
자양현대6,59,매매,786,106250,서울특별시 광진구 자양동,202506,개인
자양현대6,84,매매,786,148000,서울특별시 광진구 자양동,202506,개인
자양호반써밋,40,매매,861,96000,서울특별시 광진구 자양동,202506,개인
자양호반써밋,59,매매,861,131000,서울특별시 광진구 자양동,202506,개인
자양호반써밋,84,매매,861,169000,서울특별시 광진구 자양동,202506,기타
잠실더샵스타파크,173,매매,7-14,265000,서울특별시 송파구 신천동,202506,개인
잠실더샵스타파크,186,매매,7-14,299000,서울특별시 송파구 신천동,202506,개인
잠실아이스페이스,67,매매,11-10,113700,서울특별시 송파구 신천동,202506,개인
잠실아이스페이스,84,매매,11-10,117000,서울특별시 송파구 신천동,202506,개인
잠실엘스,59,매매,19,273450,서울특별시 송파구 잠실동,202506,개인
잠실엘스,84,매매,19,319481,서울특별시 송파구 잠실동,202506,개인
잠실올림픽공원아이파크,59,매매,514,173000,서울특별시 송파구 풍납동,202506,개인
잠실올림픽공원아이파크,84,매매,514,217000,서울특별시 송파구 풍납동,202506,개인
잠실올림픽공원아이파크,109,매매,514,245000,서울특별시 송파구 풍납동,202506,개인
잠실월드메르디앙,59,매매,175-4,120000,서울특별시 송파구 잠실동,202506,개인
잠실월드메르디앙,82,매매,175-4,100000,서울특별시 송파구 잠실동,202506,개인
잠실푸르지오월드마크,84,매매,11-4,200000,서울특별시 송파구 신천동,202506,개인
잠실푸르지오월드마크,123,매매,11-4,236000,서울특별시 송파구 신천동,202506,개인
잠원현대훼밀리,59,매매,59-3,206500,서울특별시 서초구 잠원동,202506,개인
장미,39,매매,841,41750,서울특별시 강서구 방화동,202506,개인
장미,49,매매,841,49800,서울특별시 강서구 방화동,202506,개인
장미,92,매매,188-1,66300,서울특별시 중랑구 묵동,202506,개인
장미,133,매매,40,314000,서울특별시 영등포구 여의도동,202506,개인
장미,158,매매,40,359000,서울특별시 영등포구 여의도동,202506,개인
장미(시영6),39,매매,273,43680,서울특별시 노원구 하계동,202506,개인
장미(시영6),49,매매,273,57000,서울특별시 노원구 하계동,202506,개인
장미(시영6),59,매매,273,68667,서울특별시 노원구 하계동,202506,개인
장미1,71,매매,7,295000,서울특별시 송파구 신천동,202506,개인
장미1,82,매매,7,295000,서울특별시 송파구 신천동,202506,개인
장미1,99,매매,7,330000,서울특별시 송파구 신천동,202506,개인
장미1,120,매매,7,349000,서울특별시 송파구 신천동,202506,개인
장미1,182,매매,7,470000,서울특별시 송파구 신천동,202506,개인
장미2,71,매매,11,275000,서울특별시 송파구 신천동,202506,개인
장미2,82,매매,11,288500,서울특별시 송파구 신천동,202506,개인
장미2,99,매매,11,320000,서울특별시 송파구 신천동,202506,개인
장안SM드림빌(360-2),113,매매,360-2,59500,서울특별시 동대문구 장안동,202506,개인
장안뉴시티,17,매매,372-5,9150,서울특별시 동대문구 장안동,202506,개인
장안평월드메르디앙2차,84,매매,575,82000,서울특별시 동대문구 장안동,202506,개인
장안현대,95,매매,95-1,68789,서울특별시 동대문구 장안동,202506,개인
장안현대홈타운(336),58,매매,336,83900,서울특별시 동대문구 장안동,202506,개인
장안현대홈타운(336),59,매매,336,83900,서울특별시 동대문구 장안동,202506,개인
장안현대홈타운(336),84,매매,336,97100,서울특별시 동대문구 장안동,202506,개인
장안현대홈타운(336),112,매매,336,113860,서울특별시 동대문구 장안동,202506,개인
장안힐스테이트,59,매매,329-2,85938,서울특별시 동대문구 장안동,202506,개인
장안힐스테이트,84,매매,329-2,108250,서울특별시 동대문구 장안동,202506,개인
장안힐스테이트,114,매매,329-2,129000,서울특별시 동대문구 장안동,202506,개인
장원(101),71,매매,148-500,38250,서울특별시 강북구 번동,202506,개인
장원빌리지,60,매매,488-8,43000,서울특별시 동작구 상도1동,202506,개인
장위지웰에스테이트,39,매매,322-22,44000,서울특별시 성북구 장위동,202506,개인
장은하이빌,55,매매,931,49000,서울특별시 노원구 월계동,202506,개인
장인이즈빌,72,매매,475,72000,서울특별시 강동구 길동,202506,개인
재연,64,매매,122-26,41000,서울특별시 은평구 응암동,202506,개인
전농SK,59,매매,10,77833,서울특별시 동대문구 전농동,202506,개인
전농SK,84,매매,10,92333,서울특별시 동대문구 전농동,202506,개인
전농SK,114,매매,10,97767,서울특별시 동대문구 전농동,202506,개인
전농동삼성래미안,59,매매,155,73933,서울특별시 동대문구 전농동,202506,개인
전농동삼성래미안,84,매매,155,85225,서울특별시 동대문구 전농동,202506,개인
전농동삼성래미안,114,매매,155,104500,서울특별시 동대문구 전농동,202506,개인
전농동신성미소지움,55,매매,687,91000,서울특별시 동대문구 전농동,202506,개인
전농우성,44,매매,6,52000,서울특별시 동대문구 전농동,202506,개인
전농우성,59,매매,6,65450,서울특별시 동대문구 전농동,202506,개인
전농우성,84,매매,6,72175,서울특별시 동대문구 전농동,202506,개인
전농우성,115,매매,6,79500,서울특별시 동대문구 전농동,202506,개인
전농우성,126,매매,6,79500,서울특별시 동대문구 전농동,202506,개인
정릉2차e-편한세상,59,매매,1035,78500,서울특별시 성북구 정릉동,202506,개인
