단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
미성,전세,83,서울특별시 은평구 신사동,140-1,202503,1987,33450,0
흑석리버파크자이,전세,84,서울특별시 동작구 흑석동,253-89,202503,2023,81333,0
아크로타워스퀘어,전세,84,서울특별시 영등포구 영등포동7가,203,202503,2017,93275,0
우찬현대(1260-2),전세,65,서울특별시 강남구 개포동,1260-2,202503,2006,52000,0
파크리오,전세,121,서울특별시 송파구 신천동,17,202503,2008,140000,0
래미안크리시엘,전세,59,서울특별시 성북구 종암동,80,202503,2004,45000,0
"우성,현대아파트",전세,58,서울특별시 구로구 고척동,76-55,202503,1987,28000,0
호반써밋목동,전세,59,서울특별시 양천구 신정동,1327,202503,2022,66000,0
이편한세상화랑대,전세,84,서울특별시 중랑구 묵동,396,202503,2017,64000,0
미성,월세,50,서울특별시 노원구 월계동,13,202503,1986,4686,76
대주그린빌,전세,76,서울특별시 강동구 성내동,420-16,202503,2003,45000,0
센트라스,월세,40,서울특별시 성동구 하왕십리동,1070,202503,2016,5000,188
아크로리버파크,전세,84,서울특별시 서초구 반포동,2-12,202503,2016,176875,0
대우,전세,59,서울특별시 성동구 금호동4가,800,202503,2001,56500,0
면목한신,월세,44,서울특별시 중랑구 면목동,193-1,202503,1988,1500,82
길동생활A,월세,32,서울특별시 강동구 길동,367-1,202503,2024,8100,62
삼호4,전세,50,서울특별시 노원구 월계동,12,202503,1987,20167,0
한진,월세,59,서울특별시 구로구 개봉동,478,202503,2000,5000,100
한솔솔파크,전세,84,서울특별시 강동구 암사동,518,202503,2009,63000,0
삼성,전세,59,서울특별시 중구 신당동,843,202503,1999,55250,0
힐스테이트 상도 센트럴파크,월세,84,서울특별시 동작구 상도동,531,202503,2012,36500,162
중앙하이츠빌,전세,84,서울특별시 동작구 상도동,415,202503,2003,60600,0
상계주공11(고층),전세,59,서울특별시 노원구 상계동,652,202503,1988,27250,0
상계주공13(고층),전세,49,서울특별시 노원구 상계동,637,202503,1989,21017,0
헬리오시티,월세,84,서울특별시 송파구 가락동,913,202503,2018,47111,269
신당KCC스위첸,전세,59,서울특별시 중구 신당동,856,202503,2019,68500,0
방배아트자이,전세,126,서울특별시 서초구 방배동,3278,202503,2018,150000,0
도곡렉슬,월세,59,서울특별시 강남구 도곡동,527,202503,2006,73333,100
더클래시,월세,59,서울특별시 마포구 아현동,804,202503,2022,27444,204
힐스테이트클래시안,전세,59,서울특별시 영등포구 신길동,4969,202503,2020,63450,0
한강극동,월세,114,서울특별시 송파구 풍납동,508,202503,1995,25000,200
신화,전세,57,서울특별시 서초구 잠원동,54-7,202503,1997,64300,0
강남자곡 힐스테이트,월세,84,서울특별시 강남구 자곡동,619,202503,2015,10000,242
서대문노블루체,월세,29,서울특별시 서대문구 홍은동,274-32,202503,2018,22800,10
사당우성3,전세,46,서울특별시 동작구 사당동,105,202503,1993,33500,0
DMC파크뷰자이4단지,전세,59,서울특별시 서대문구 남가좌동,385,202503,2015,65000,0
자양하늘채베르,전세,46,서울특별시 광진구 자양동,862,202503,2023,60000,0
우물골2단지두산위브(209~222동)BL2-8,월세,84,서울특별시 은평구 진관동,88,202503,2009,800,150
흑석동양아파트,월세,84,서울특별시 동작구 흑석동,328,202503,2003,7000,230
경남,전세,84,서울특별시 강남구 도곡동,967,202503,2005,86000,0
도곡렉슬,전세,84,서울특별시 강남구 도곡동,527,202503,2006,156500,0
도곡3차아이파크,월세,187,서울특별시 강남구 도곡동,970,202503,2007,30000,450
동아에코빌,전세,114,서울특별시 성북구 상월곡동,101,202503,2003,50000,0
동일하이빌뉴시티,월세,126,서울특별시 성북구 하월곡동,230,202503,2011,60000,60
꿈의숲푸르지오,전세,59,서울특별시 성북구 하월곡동,228,202503,2010,40375,0
성북힐스테이트(101동),전세,84,서울특별시 성북구 하월곡동,88-64,202503,2007,50000,0
주공아파트 5단지,전세,82,서울특별시 송파구 잠실동,27,202503,1978,64333,0
주공아파트 5단지,월세,76,서울특별시 송파구 잠실동,27,202503,1978,9750,170
아시아선수촌아파트,전세,99,서울특별시 송파구 잠실동,86,202503,1986,110000,0
잠실엘스,월세,59,서울특별시 송파구 잠실동,19,202503,2008,45625,204
잠실엘스,월세,84,서울특별시 송파구 잠실동,19,202503,2008,51182,231
잠실엘스,전세,59,서울특별시 송파구 잠실동,19,202503,2008,95530,0
길음뉴타운1단지(래미안길음1차),전세,59,서울특별시 성북구 길음동,1279,202503,2003,49750,0
길음뉴타운1단지(래미안길음1차),월세,59,서울특별시 성북구 길음동,1279,202503,2003,35000,56
래미안길음센터피스,전세,59,서울특별시 성북구 길음동,1288,202503,2019,55517,0
래미안길음센터피스,월세,59,서울특별시 성북구 길음동,1288,202503,2019,10521,163
길음뉴타운8단지(래미안),전세,84,서울특별시 성북구 길음동,1284,202503,2010,57500,0
피오레,전세,94,서울특별시 성북구 정릉동,1024,202503,2004,40000,0
문래자이,전세,84,서울특별시 영등포구 문래동3가,54,202503,2001,76400,0
(806-15),월세,43,서울특별시 구로구 구로동,806-15,202503,2000,10200,15
대림역포스큐,월세,14,서울특별시 구로구 구로동,106-2,202503,2015,667,57
현대,월세,56,서울특별시 구로구 구로동,74-30,202503,1988,5000,100
우방,월세,84,서울특별시 구로구 구로동,642-46,202503,1993,22000,20
럭키남서울아파트,전세,41,서울특별시 금천구 시흥동,1002-1,202503,1981,20375,0
벽산,전세,59,서울특별시 금천구 시흥동,1010,202503,2000,26333,0
관악산벽산타운5,전세,84,서울특별시 금천구 시흥동,1013,202503,2004,39950,0
관악산벽산타운5,월세,59,서울특별시 금천구 시흥동,1013,202503,2004,11000,62
영등포그랑그루,월세,12,서울특별시 영등포구 영등포동4가,103,202503,2012,3200,55
항동제일풍경채포레스트,전세,84,서울특별시 구로구 항동,246,202503,2020,48667,0
라르파크,전세,30,서울특별시 영등포구 영등포동,651,202503,2021,40000,0
영등포푸르지오,전세,79,서울특별시 영등포구 영등포동,647,202503,2002,62400,0
여의도이튼브라운,전세,18,서울특별시 영등포구 영등포동1가,92-3,202503,2022,27900,0
성지,전세,66,서울특별시 송파구 송파동,171,202503,1992,79000,0
2차한양아파트,전세,146,서울특별시 송파구 송파동,151,202503,1984,70000,0
양평한신,전세,59,서울특별시 영등포구 양평동5가,76,202503,1996,52667,0
힐스테이트남산,월세,44,서울특별시 중구 묵정동,35,202503,2024,5000,226
예장동삼익,월세,59,서울특별시 중구 예장동,9,202503,1999,30000,95
대림e-편한세상7,월세,84,서울특별시 구로구 신도림동,649,202503,2004,48000,90
현대홈타운아파트,전세,59,서울특별시 구로구 신도림동,641,202503,1999,45000,0
미성,월세,66,서울특별시 구로구 신도림동,290,202503,1987,9000,100
힐스테이트 강동 리버뷰,월세,84,서울특별시 강동구 암사동,675,202503,2019,40000,150
롯데캐슬퍼스트,월세,59,서울특별시 강동구 암사동,414-2,202503,2008,50000,50
대은팰리스뷰(101),월세,84,서울특별시 강동구 암사동,503-31,202503,2007,5000,130
선사현대아파트,월세,72,서울특별시 강동구 암사동,509,202503,2000,40000,60
선사현대아파트,전세,58,서울특별시 강동구 암사동,509,202503,2000,49000,0
선사현대아파트,월세,59,서울특별시 강동구 암사동,509,202503,2000,4500,178
선사현대아파트,전세,59,서울특별시 강동구 암사동,509,202503,2000,48974,0
새로나음,전세,14,서울특별시 강서구 방화동,899,202503,2015,8500,0
강동리버스트4단지,전세,49,서울특별시 강동구 강일동,114,202503,2020,42000,0
우장산힐스테이트,전세,84,서울특별시 강서구 내발산동,657,202503,2005,79500,0
남산타운,전세,59,서울특별시 중구 신당동,844,202503,2002,55400,0
신당동파라다이스,월세,59,서울특별시 중구 신당동,846,202503,2000,10000,170
현대,전세,83,서울특별시 중구 신당동,840,202503,1993,53000,0
신당KCC스위첸,전세,72,서울특별시 중구 신당동,856,202503,2019,80000,0
약수역더시티,월세,19,서울특별시 중구 신당동,857,202503,2021,2000,110
그린빌,전세,64,서울특별시 중구 신당동,122-1,202503,2003,45000,0
강일리버파크3단지,전세,84,서울특별시 강동구 강일동,674,202503,2009,53000,0
동대문와이즈캐슬,월세,15,서울특별시 중구 흥인동,119,202503,2014,1500,70
우성2,월세,64,서울특별시 영등포구 신길동,4518,202503,1986,5000,100
우성2,전세,64,서울특별시 영등포구 신길동,4518,202503,1986,30000,0
신길자이,전세,59,서울특별시 영등포구 신길동,4938,202503,2011,44100,0
메트하임,월세,61,서울특별시 영등포구 신길동,2363,202503,2017,10000,160
래미안에스티움,월세,84,서울특별시 영등포구 신길동,4950,202503,2017,10000,280
신길AK푸르지오,전세,49,서울특별시 영등포구 신길동,255-9,202503,2024,44875,0
당산한양,전세,73,서울특별시 영등포구 당산동3가,2-6,202503,1986,51500,0
마곡엠벨리(15단지),전세,84,서울특별시 강서구 마곡동,751,202503,2014,67000,0
올림픽파크포레온,월세,39,서울특별시 강동구 둔촌동,170-1,202503,2024,18000,160
올림픽파크포레온,전세,109,서울특별시 강동구 둔촌동,170-1,202503,2024,124333,0
올림픽파크포레온,전세,49,서울특별시 강동구 둔촌동,170-1,202503,2024,68625,0
더샵파크솔레이유,월세,59,서울특별시 강동구 둔촌동,654,202503,2023,10000,200
서울역센트럴자이,전세,84,서울특별시 중구 만리동2가,273,202503,2017,78333,0
가양2단지(성지),전세,34,서울특별시 강서구 가양동,1461,202503,1992,23333,0
가양6단지,전세,58,서울특별시 강서구 가양동,1485,202503,1992,41000,0
강변,월세,39,서울특별시 강서구 가양동,1475,202503,1992,9000,62
가양강나루현대,전세,59,서울특별시 강서구 가양동,448-1,202503,1999,50000,0
천왕연지타운1단지,월세,84,서울특별시 구로구 천왕동,280,202503,2013,20000,130
용산롯데캐슬센터포레,전세,59,서울특별시 용산구 효창동,287,202503,2019,78000,0
한백E타운아파트,전세,78,서울특별시 강서구 화곡동,901-13,202503,2003,31750,0
세교예지안5차,월세,29,서울특별시 강서구 화곡동,914-32,202503,2016,17800,30
삼성래미안,월세,114,서울특별시 용산구 도원동,23,202503,2001,30000,200
현대,전세,60,서울특별시 종로구 무악동,82,202503,2000,56000,0
용산e편한세상,전세,124,서울특별시 용산구 신계동,48,202503,2011,125000,0
현대(관악),전세,58,서울특별시 동작구 상도동,407,202503,1992,38000,0
힐스테이트 상도 프레스티지,전세,59,서울특별시 동작구 상도동,533,202503,2013,66000,0
래미안상도3차,전세,84,서울특별시 동작구 상도동,431,202503,2004,70750,0
마곡루나플라체,전세,22,서울특별시 강서구 등촌동,725,202503,2021,25120,0
"등촌7,8단지주공아파트",월세,41,서울특별시 강서구 등촌동,707,202503,1994,3375,89
용산호반써밋에이디션,월세,84,서울특별시 용산구 한강로2가,210-1,202503,2025,90000,250
주공10,전세,58,서울특별시 강서구 등촌동,702,202503,1995,41500,0
등촌제이스카이,월세,28,서울특별시 강서구 염창동,311,202503,2021,500,110
e편한세상염창,전세,55,서울특별시 강서구 염창동,309,202503,2019,44998,0
강변한솔솔파크,전세,84,서울특별시 강서구 염창동,300,202503,2005,60000,0
광남캐스빌(389-9),전세,84,서울특별시 강동구 길동,389-9,202503,2005,52000,0
강동LG자이,전세,84,서울특별시 강동구 길동,474,202503,2003,61000,0
에이치비골드빌(103동),전세,83,서울특별시 강동구 길동,384-5,202503,2004,50000,0
길동생활A,월세,34,서울특별시 강동구 길동,367-1,202503,2024,9414,63
다성이즈빌(387-4),전세,22,서울특별시 강동구 길동,387-4,202503,2018,26000,0
강동와이시티,월세,13,서울특별시 강동구 길동,414-4,202503,2014,1000,50
현대1,전세,84,서울특별시 강서구 염창동,288,202503,1994,51250,0
삼천리,월세,84,서울특별시 강서구 염창동,70-20,202503,1992,6000,130
금호타운,전세,59,서울특별시 강서구 염창동,240-32,202503,1999,48000,0
청호,전세,59,서울특별시 동작구 흑석동,327,202503,1997,39000,0
흑석한강센트레빌Ⅱ,전세,84,서울특별시 동작구 흑석동,339,202503,2012,75538,0
아크로리버하임,전세,84,서울특별시 동작구 흑석동,341,202503,2019,105214,0
흑석리버파크자이,전세,59,서울특별시 동작구 흑석동,253-89,202503,2023,77167,0
흑석동양아파트,전세,59,서울특별시 동작구 흑석동,328,202503,2003,57500,0
금강KCC,월세,84,서울특별시 동작구 동작동,331,202503,2003,40667,113
신안파크,월세,56,서울특별시 양천구 신월동,350-2,202503,1988,2000,60
신안약수,월세,68,서울특별시 양천구 신월동,591-1,202503,1985,20000,38
신월시영,월세,43,서울특별시 양천구 신월동,987-1,202503,1988,3083,68
목동센트럴아이파크위브2단지,월세,59,서울특별시 양천구 신월동,1076,202503,2020,15000,170
대림,전세,84,서울특별시 용산구 이촌동,395,202503,1994,72000,0
북한강(성원),월세,59,서울특별시 용산구 이촌동,422,202503,2001,20000,160
한가람,월세,59,서울특별시 용산구 이촌동,404,202503,1998,26250,130
한가람,전세,84,서울특별시 용산구 이촌동,404,202503,1998,99000,0
한강맨숀,월세,120,서울특별시 용산구 이촌동,300-23,202503,1971,7000,160
그린파크(코오롱하늘채),전세,59,서울특별시 용산구 서빙고동,293,202503,2000,54000,0
금강에스쁘아,전세,59,서울특별시 양천구 목동,753-1,202503,2002,55000,0
목동청구한신아파트,월세,84,서울특별시 양천구 목동,929,202503,1997,57667,83
